"","repoID","repoURL","user_type","num_forks","num_commits","num_analyzed_commit","num_PR","num_issue","analyzed_pr","ratio_analyzedPR","num_pr_has_linked_issue","central_management_index","num_reject_duplicate_pr","ratio_reject_duplicate_pr","num_modularity_case","modularity","issue_before_PR","issue_after_PR","ratio_mergedPR","ratio_mergedPR_AllType","ratio_rejectedPR","ratio_rejectedPR_AllType","code_changes_size_median_file","code_changes_size_mean_file","code_changes_size_median_loc","code_changes_size_mean_loc","language","size","project_type","num_coreMember","num_fork_ght","repo_age","repoID.1","easiness_mean_external","easiness_median_external","easiness_geoMean_external","easiness_filtered_mean_external","easiness_filtered_median_external","easiness_filtered_geoMean_external","easiness_merged_mean_external","easiness_merged_median_external","easiness_merged_geoMean_external","easiness_filtered_merged_mean_external","easiness_filtered_merged_median_external","easiness_rejected_mean_external","easiness_rejected_median_external","easiness_rejected_geoMean_external","easiness_filtered_rejected_mean_external","easiness_filtered_merged_geoMean_external","easiness_filtered_rejected_median_external","easiness_filtered_rejected_geoMean_external","projectID","num_PR.1","num_merged_PR","ratio_merged_PR","num_merged_PR_allType","ratio_merged_PR_allType","num_closed_PR","num_reject_PR","num_open_PR","num_PR_preCommunicate","num_PR_preCommunicate_external","analyzed_PR","num_rejected_PR_duplicate","ratio_rejected_PR_duplicate","num_PR_link_to_Issue","central_mgmt_index","num_PR_link_to_Issue_external","central_mgmt_index_external","central_mgmt_index_IssueEarly","num_PR_link_to_Issue_early","num_issue.1","new_num_merged_allType","new_ratio_merged_allType","new_ratio_merged_PR_ofClosedPR","num_PR_withTest","ratio_PR_withTest","num_PR_withTest_external","ratio_PR_withTest_external","num_PR_withTest_external_merged","ratio_PR_withTest_external_merged","num_PR_merged_external_noRobot","ratio_PR_merged_external_noRobot","median_mergePR_exprience","median_submitPR_exprience","ratio_PR_preCommunicate","num_PR_wip_preCom_external","ratio_PR_wip_preCom_external","num_PR_reject_external","num_allPR_wip_preCom","ratio_allPR_wip_preCom","num_closed_PR_external","ratio_PR_preCommunicate_external","num_PR_wip_external","ratio_PR_wip_external","num_PR_wip_and_preComm_external","ratio_PR_wip_and_preComm_external","num_closed_PR_external_WIP","num_closed_PR_external_preComm","ratio_PR_preCommunicate_external_of_linkedPR_external","new_num_PR_link_to_Issue_external","num_PR_preCommunicate_wip_both_external","ratio_PR_preComm_wip_both_external_of_linkedPR_external","ratio_social_connection","ratio_social_connection_external","hotness_median","hotness_mean","hotness_median_external","hotness_mean_external","hotness_median_external_correct","hotness_mean_external_correct","projectID.1","num_fork_total","num_sampled_fork","num_Fork_merge_PR","num_Fork_submit_PR","ratio_Fork_merge_PR","ratio_Fork_submit_PR","num_star","num_watcher","has_issue","network_count","subscribers_count","num_fork_attemptContribute","ratio_fork_attemptContribute","projectID.2","Modularity_median","Mod_allFile_500","Mod_filterFile_500","Mod_allFile_1000","Mod_filterFile_1000","Mod_allFile_1000_withMergeCommits","Mode_filterFile_1000_withMergeCommits","num_file_all","num_file_afterFilter","num_commit","Mod_allFile_50","Mod_filterFile_50","Mod_allFile_100","Mod_filterFile_100","mod_external_50_allFile","mod_external_50_filterFile","projectID.3","num_Dup_label_comment_PR_all","ratio_Dup_label_comment_PR_of_all_closed_PR","num_Dup_label_comment_PR_external","ratio_Dup_label_comment_PR_of_external_closed_PR","num_Dup_label_comment_hasKeyword_PR_all","ratio_Dup_label_comment_hasKeyword_PR_of_all_closed_PR","num_Dup_label_comment_hasKeyword_PR_external","ratio_Dup_label_comment_hasKeyword_PR_of_external_closed_PR","num_Dup_label_comment_PR_all_hasLinkedIssue","ratio_Dup_label_comment_PR_all_hasLinkedIssue_of_all_closed_PR","num_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit","ratio_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit","num_Dup_label_comment_PR_all_preCommunicate","ratio_Dup_label_comment_PR_all_preCommunicate_of_all_closed_PR","ratio_Dup_label_comment_PR_of_all_REJECTED_PR","num_Dup_label_comment_PR_all_preCommunicate_WIP","num_Dup_label_comment_PR_external_preCommunicate_WIP","ratio_Dup_both_PR_all_preComm_wip_of_all_PR_external","num_Dup_label_comment_PR_external_WIP","ratio_Dup_label_comment_PR_external_WIP_of_all_PR_external","num_Dup_label_comment_PR_external_preComm","ratio_Dup_label_comment_PR_external_preComm_of_all_PR_external","num_Dup_label_comment_PR_WIP_external_preComm","num_Dup_both_PR_external_preComm_WIP","ratio_Dup_both_PR_external_preComm_WIP_of_all_PR_external","num_PR_all_hasLinkedIssue_selfSubmit","num_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit_WIP","num_PR_all_hasLinkedIssue_selfSubmit_WIP","ratio_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit_WIP","projectID.4","num_fork_levDistance_2","ratio_fork_levDistance_2","num_fork_levDistance_3","ratio_fork_levDistance_3","num_different_name","ratio_hardFork_withPR","num_hardFork_withPR_nameChange","ratio_hardFork_withPR_nameChange","num_hardFork_withPR","num_hardFork_PR_nameChange_onlyF","ratio_hardFork_PR_nameChange_onlyF","PRMergeRatio","NumPRs","NumForks","Size","ProjectAge","MedianSubmitterExperience","SubmitterPriorExperience","RatioPRsWithTests","CentralizedMngmtIndex","ModularityIndex","AdditiveContributionIndex","num_rejected_PR","ratio_PR_reject_external","PRHotness","SocialConnections","SubmitterSocialConnections","RatioDuplicatePRs","RatioPrecommunicatedPRs","HasHardFork"
"756",854,"rpm-software-management/libhif","Organization",57,1006,34,387,76,24,0.062015503,64,0.165374677,16,0.062256809,195,0.48116809129715,3,5,0.335917312661499,0.772609819,0.630490956072351,0.193798449612403,1,3,7,47,"C++",5607,NA,15,28,1608,854,0.00714285,0,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0,0,0,0,854,387,130,0.335917312661499,337,0.777777777777778,374,44,13,0,0,24,10,0.227272727,64,0.165374677,24,0.269662921,0.100775193,39,76,330,0.852713178,0.882352941,14,0.03617571,9,0.101123595,2,0.02739726,79,0.887640449,1.5,1.5,0,0,0,8,0,0,61,0,0,0,0,0,NA,NA,0,19,1,0.052631578,0,0,0,0.472727,0,0.5625,0,0.8125,854,57,33,18,22,0.545454545,0.666666666,49,49,"true",61,26,22,0.666666666,854,0.48116809129715,6.0710998,7.903587,4.291444,5.558865,4.360098,5.763155,382,224,2095,24.524313,22.638147,20.54902,19.02439,0,0,854,16,0.042780748,2,0.032786885,1,0.002673796,1,0.016393442,4,0.010695187,NA,0,0,0,0.181818181,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,854,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0.03030303,0.887640449,61,4.04305126783455,8.63177109612367,1608,0.916290731874155,TRUE,0.0963311084792484,0.100775193,1,0,44,0.131147540983607,0.594707107746693,0,FALSE,0.032786885,0,TRUE
"759",857,"camptocamp/cgxp","Organization",26,1678,35,811,322,25,0.03082614,236,0.290998766,12,0.196721311,315,0.832562446594238,12,7,0.92478421701603,0.926017262,0.0752157829839704,0.0739827373612824,1,1,4,14,"JavaScript",19227,NA,6,27,2472,857,0,0,0,0,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0,0,0,0,0,0,857,811,750,0.92478421701603,752,0.927250308261406,811,59,NA,52,2,25,4,0.06779661,236,0.290998766,16,0.126984126,0.255240443,207,322,752,0.927250308,0.927250308,3,0.003699136,2,0.015873015,2,0.00990099,113,0.896825396,7,8,0.064118372,2,0.051282051,5,52,0.064118372,39,0.051282051,0,0,0,0,NA,2,0.285714285,7,NA,NA,0,0,0,0.117647,0,0.142857,0,0.142857,857,26,7,6,4,0.857142857,0.571428571,22,22,"true",26,15,6,0.857142857,857,0.832562446594238,5.055928,5.880426,4.219211,6.155531,5.3753257,7.161077,150,111,1085,10.107527,6.432749,4.6327686,3.6544852,0,0,857,16,0.019728729,2,0.051282051,2,0.002466091,0,0,7,0.008631319,NA,NA,0,0,0.13559322,0,NA,0,0,NA,0,0,NA,NA,NA,36,NA,NA,NA,857,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.896825396,39,3.25809653802148,9.86407082017234,2472,2.19722457733622,TRUE,0.0157483561087641,0.255240443,1,0.111111111111111,59,0.128205128205128,0.133531267624515,0,FALSE,0.051282051,0.285714285,FALSE
"760",858,"BigDataDevs/kafka-elasticsearch-consumer","Organization",46,155,11,68,13,5,0.073529411,1,0.014705882,0,0,195,0.568181812763214,0,NA,0.985294117647059,0.985294117,0.0147058823529412,0.0147058823529412,1,1,2,7,"Java",1414,NA,3,25,1078,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,68,67,0.985294117647059,67,0.985294117647059,68,1,NA,0,0,5,0,0,1,0.014705882,NA,0,0.014705882,1,13,67,0.985294117,0.985294117,2,0.029411764,1,0.041666666,1,0.04347826,23,0.958333333,3.5,3.5,0,0,0,1,0,0,20,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,1,0.909091,1,1.16667,1,0.833333,858,46,12,4,4,0.333333333,0.333333333,122,122,"true",122,28,4,0.333333333,858,0.568181812763214,12.415214,15.653728,12.415214,15.653728,12.415214,15.653728,129,89,216,26.482212,30.882353,19.67213,24.65306,0,0,858,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,858,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.958333333,20,3.8286413964891,7.25417784645652,1078,1.50407739677627,TRUE,0.0408219938802551,0.014705882,1,0,1,0.05,0.606135621752117,0,FALSE,0,0,FALSE
"763",861,"ACRA/acra-storage","Organization",31,21,12,11,4,7,0.636363636,2,0.181818181,0,0,121,0,0,NA,0.454545454545455,0.454545454,0.181818181818182,0.181818181818182,2,4,26,38,"JavaScript",408,NA,0,30,2022,861,0.333333333333333,0,0,0.185185185185185,0,0,0,0,0,0,0,0.45,0.25,0,0.272222222222222,0,0.111111111111111,0,861,11,5,0.454545454545455,5,0.454545454545455,7,2,4,0,0,7,0,0,2,0.181818181,2,0.285714285,0.09090909,1,4,5,0.454545454,0.714285714,0,0,0,0,0,0,3,0.428571428,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0.5,0.75,0,0,0,0,861,31,20,6,8,0.3,0.4,45,45,"true",29,6,10,0.5,861,0,13.180272,14.390244,13.180272,14.390244,13.180272,14.390244,49,41,48,11.932774,14.942529,13.180272,14.390244,0,0,861,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,861,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.428571428,3,3.43398720448515,6.01126717440416,2022,0,FALSE,0,0.09090909,1,0,2,0,0,0,FALSE,0,0,FALSE
"766",865,"konoha-project/konoha3","Organization",22,933,25,432,6,15,0.034722222,3,0.006944444,0,0,117,0.0821888769230769,0,NA,0.863425925925926,0.863425925,0.136574074074074,0.136574074074074,3,3,55,71,"C",37401,NA,NA,23,2232,865,0.35416665,0.27083325,0,0.0333333333333333,0,0,0.305555555555556,0,0,0,0,0.263888833333333,0.2916665,0,0.111111111111111,0,0,0,865,432,373,0.863425925925926,381,0.865740740740741,432,51,NA,0,0,15,0,0,NA,NA,NA,0,0,NA,6,381,0.881944444,0.881944444,12,0.027777777,9,0.04245283,5,0.02617801,193,0.910377358,11,13,0,0,0,16,0,0,196,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.30303,0,0.409091,0,0.681818,865,22,24,22,24,0.916666666,1,17,17,"true",22,5,24,1,865,0.0821888769230769,3.977951,15.290347,2.0660768,8.89355,2.618523,9.344589,668,273,2374,28.250786,37.427326,10.067013,26.0811,0,0,865,2,0.004629629,1,0.00510204,1,0.002314814,0,0,0,0,NA,0,0,0,0.039215686,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,865,6,0.5,6,0.5,2,NA,NA,NA,NA,1,0.035714285,0.910377358,196,3.09104245335832,10.5294527210131,2232,2.63905732961526,TRUE,0.0415764266647449,0,1,0,51,0.0816326530612245,0.519875351177795,0,FALSE,0.00510204,0,TRUE
"767",866,"rmlewisuk/justdelete.me","User",398,1038,118,669,100,91,0.136023916,30,0.044843049,2,0.007326007,158,1.56500174050633,1,5,0.591928251121076,0.61883408,0.246636771300448,0.219730941704036,1,1,8,41,"CSS",7662,NA,4,533,1832,866,0.0164835164835165,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,866,669,396,0.591928251121076,432,0.618834080717489,561,129,108,0,0,91,2,0.015503875,30,0.044843049,29,0.04347826,0.037369207,25,100,432,0.64573991,0.770053475,0,0,0,0,0,0,430,0.644677661,0,0,0,0,0,129,0,0,559,0,0,0,0,0,NA,NA,0,25,1,0.04,0,0,1,1.48023,1,1.48023,31,51.7401,866,398,100,52,74,0.52,0.74,907,907,"true",392,50,75,0.75,866,1.56500174050633,24.764687,0,12.48576,3.5714288,14.6280985,6.666667,79,4,987,0,0,39.84127,0,0,0,866,1,0.001782531,1,0.001788908,1,0.001782531,1,0.001788908,0,0,NA,0,0,0,0.023255813,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,866,1,0.01,1,0.01,2,NA,NA,NA,NA,0,0,0.644677661,559,5.98645200528444,8.94402832526059,1832,0,FALSE,0,0.037369207,1,0,129,0.230769230769231,3.96537607701739,0,FALSE,0.001788908,0,FALSE
"768",867,"dtolnay/syn","User",45,290,28,130,311,18,0.138461538,92,0.707692307,0,0,39,3.40136075019836,8,4,0.915384615384615,0.915384615,0.0846153846153846,0.0846153846153846,1,2,9,111,"Rust",6229,NA,3,21,718,867,0.0238095,0,0,0,0,0,0.02777775,0,0,0,0,0,0,0,0,0,0,0,867,130,119,0.915384615384615,120,0.915384615384615,130,10,NA,35,7,18,0,0,92,0.707692307,22,0.44,0.569230769,74,311,120,0.923076923,0.923076923,11,0.084615384,7,0.14,3,0.071428571,43,0.86,0,0,0.269230769,8,0.16,7,40,0.307692307,50,0.14,1,0.02,0,0,1,7,0.318181818,22,1,0.045454545,0,0,1,0.625,1,0.533333,1,1.06667,867,45,29,22,22,0.758620689,0.758620689,300,300,"true",46,9,22,0.758620689,867,3.40136075019836,40.09927,0,25.153795,0,25.648857,0,88,1,757,13.510521,0,34.210526,0,0,0,867,1,0.007692307,0,0,0,0,0,0,1,0.007692307,1,0.032258064,1,0.007692307,0.1,0,NA,0,0,0,0,0,NA,NA,NA,31,NA,1,NA,867,1,0.034482758,1,0.034482758,2,NA,NA,NA,NA,0,0,0.86,50,3.80666248977032,8.73697108525415,718,0,FALSE,0.131028262406404,0.569230769,1,0,10,0.14,0.725938616284861,0,FALSE,0,0.318181818,FALSE
"769",868,"chanxuehong/wechat","User",384,408,26,182,54,16,0.087912087,0,0,0,0,196,0,0,NA,0.862637362637363,0.862637362,0.131868131868132,0.131868131868132,1,20,39,584,"null",887,NA,1,103,1554,868,0.1148148,0,0,0.151851851851852,0,0,0.214285714285714,0,0,0.214285714285714,0,0.02777775,0,0,0.0972222222222222,0,0,0,868,182,157,0.862637362637363,158,0.862637362637363,181,23,1,0,0,16,0,0,NA,NA,NA,0,0,NA,54,158,0.868131868,0.872928176,1,0.005494505,1,0.020408163,0,0,26,0.530612244,0,0,0,0,0,22,0,0,48,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.2,0,0.117647,0,0.117647,868,384,47,16,29,0.340425531,0.617021276,1349,1349,"true",395,143,29,0.617021276,868,0,13.300492,13.675215,13.300492,13.675215,13.300492,13.675215,29,27,27,13.300492,13.675215,13.300492,13.675215,0,0,868,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,868,14,0.29787234,NA,NA,4,NA,NA,NA,NA,0,0,0.530612244,48,5.95064255258773,6.78784498230958,1554,0,FALSE,0.0202027070575194,0,1,0.214285714285714,23,0.458333333333333,0.111225582478644,0,FALSE,0,0,FALSE
"770",869,"activescott/lessmsi","User",68,73,27,30,77,20,0.666666666,10,0.333333333,1,0.076923076,357,0.879115518207283,5,2,0.566666666666667,0.566666666,0.2,0.2,1,1,11,13,"C#",48793,NA,1,41,1839,869,0.015789475,0,0,0.00806451612903226,0,0,0.0277777777777778,0,0,0,0,0.00598086363636364,0,0,0.0146627565982405,0,0,0,869,30,17,0.566666666666667,18,0.633333333333333,23,5,7,6,4,20,0,0,10,0.333333333,6,0.24,0.333333333,10,77,18,0.6,0.782608695,5,0.166666666,5,0.2,2,0.142857142,14,0.56,0,0,0.260869565,4,0.222222222,5,6,0.260869565,18,0.222222222,0,0,0,0,NA,4,0.666666666,6,NA,NA,0,0,0,0.333333,0,0.333333,0,0.166667,869,68,20,10,18,0.5,0.9,341,341,"true",71,34,18,0.9,869,0.879115518207283,10.216403,15.846203,10.216403,15.846203,10.216403,15.846203,235,112,184,19.565218,40.73171,11.186643,20.262325,0,0,869,1,0.04347826,1,0.055555555,1,0.04347826,1,0.055555555,1,0.04347826,NA,NA,0,0,0.2,0,NA,0,0,NA,0,0,NA,NA,NA,6,NA,NA,NA,869,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.56,18,4.21950770517611,10.7953421389294,1839,0,FALSE,0.182321556793955,0.333333333,1,0,5,0.277777777777778,0.154150965541503,0,FALSE,0.055555555,0.666666666,FALSE
"771",870,"ga4gh/schemas","Organization",119,1567,90,531,356,59,0.111111111,240,0.451977401,26,0.165605095,179,0.810040441340782,36,16,0.704331450094162,0.70433145,0.252354048964218,0.252354048964218,1,2,4,87,"Python",4299,NA,24,100,1616,870,0.0359848636363636,0,0,0.0454545454545455,0,0,0.0565476428571429,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,870,531,374,0.704331450094162,385,0.713747645951036,508,122,23,0,0,59,9,0.072580645,240,0.451977401,35,0.380434782,0.323917137,172,356,386,0.723163841,0.759842519,2,0.003766478,1,0.010869565,1,0.02,57,0.619565217,1,1,0,14,0.179487179,28,257,0.505905511,78,0,14,0.179487179,0,0,14,NA,0,28,6,0.214285714,0,0,0.5,0.645455,1,0.8,1,1.5,870,119,47,22,25,0.468085106,0.531914893,218,218,"true",120,104,28,0.59574468,870,0.810040441340782,11.350932,19.852942,7.243356,19.948849,9.336337,25.649717,161,17,597,24.02439,53.333336,13.488372,38.095238,0,0,870,29,0.057086614,3,0.038461538,1,0.001968503,0,0,25,0.049212598,NA,0,0,0,0.139344262,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,870,9,0.191489361,9,0.191489361,5,NA,NA,NA,NA,1,0.021276595,0.619565217,78,4.77912349311153,8.36613771649628,1616,0.693147180559945,TRUE,0.0108109158891618,0.323917137,1,0.0714285714285714,122,0.358974358974359,0.916290731874155,0,FALSE,0.038461538,0,TRUE
"774",874,"typicode/pegasus","User",58,17,8,14,13,8,0.571428571,1,0.071428571,0,0,198,1.5151515007019,0,NA,0.785714285714286,0.785714285,0.142857142857143,0.142857142857143,1,2,6,5,"JavaScript",136,NA,1,40,1534,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,14,11,0.785714285714286,11,0.785714285714286,13,2,1,0,0,8,0,0,NA,NA,NA,0,0,NA,13,11,0.785714285,0.846153846,0,0,0,0,0,0,8,0.727272727,0,0,0,0,0,2,0,0,10,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,1,0.6,1,0.666667,1,0.666667,874,58,16,10,14,0.625,0.875,685,685,"true",58,27,14,0.875,874,1.5151515007019,31.009956,43.38235,31.009956,43.38235,31.009956,43.38235,38,17,178,72.22222,100,29.83871,51.648354,0,0,874,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,874,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.727272727,10,4.06044301054642,4.91265488573605,1534,0,FALSE,0,0,1,0,2,0.2,0.510825823765971,0,FALSE,0,0,FALSE
"775",875,"bdauvergne/python-oath","User",23,21,12,12,17,6,0.5,1,0.083333333,0,0,272,2.64513621323529,0,NA,0.833333333333333,0.833333333,0.166666666666667,0.166666666666667,1,2,17,20,"Python",189,NA,0,22,2850,875,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,875,12,10,0.833333333333333,10,0.833333333333333,12,3,NA,0,0,6,0,0,1,0.083333333,1,0.083333333,0.083333333,1,17,9,0.833333333,0.75,3,0.25,3,0.25,3,0.3,9,0.75,0,0,0,0,0,3,0,0,12,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,1,1.25,1,1.25,2.5,3,875,23,20,10,10,0.5,0.5,104,104,"true",24,5,12,0.6,875,2.64513621323529,18.233618,44.166668,18.233618,44.166668,18.233618,44.166668,27,16,101,30.476192,50.90909,18.233618,44.166668,0,0,875,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,875,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.75,12,3.13549421592915,5.24174701505964,2850,0,FALSE,0.22314355131421,0.083333333,1,0,3,0.25,1.38629436111989,0,FALSE,0,0,FALSE
"778",878,"adlnet/xAPIWrapper","Organization",71,241,26,67,40,15,0.223880597,11,0.164179104,0,0,195,6.00600624084473,1,2,0.82089552238806,0.820895522,0.17910447761194,0.17910447761194,1,2,3,42,"JavaScript",4833,NA,6,41,1812,878,0.0769230769230769,0,0,0.0769230769230769,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0,878,67,55,0.82089552238806,56,0.850746268656716,67,11,NA,4,4,15,0,0,11,0.164179104,5,0.185185185,0.119402985,8,40,56,0.835820895,0.835820895,2,0.029850746,2,0.074074074,1,0.05,20,0.74074074,0,0,0.059701492,4,0.173913043,6,4,0.059701492,23,0.173913043,0,0,0,0,NA,4,0.8,5,NA,NA,0,0,0,0.25,0,0.2,0,0.3,878,71,38,16,16,0.421052631,0.421052631,99,99,"true",72,39,18,0.47368421,878,6.00600624084473,15.32764,17.923496,15.32764,17.923496,15.32764,17.923496,152,61,348,41.57895,60.000004,14.540817,18.89483,0,0,878,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,4,NA,NA,NA,878,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.74074074,23,4.26267987704132,8.48322267184508,1812,0,FALSE,0.0714589639131795,0.119402985,1,0,11,0.260869565217391,0.262364264467491,0,FALSE,0,0.8,FALSE
"779",879,"frankban/django-endless-pagination","User",109,34,15,24,73,13,0.541666666,4,0.166666666,0,0,194,1.79585643298969,1,NA,0.208333333333333,0.208333333,0.25,0.25,1,1,1,1,"Python",462,NA,0,90,2142,879,0.128205153846154,0,0,0.0769230769230769,0,0,0.25,0,0,0.25,0,0.0740741111111111,0,0,0,0,0,0,879,24,5,0.208333333333333,6,0.208333333333333,11,6,13,1,1,13,0,0,4,0.166666666,4,0.166666666,0.166666666,4,73,5,0.208333333,0.454545454,1,0.041666666,1,0.041666666,0,0,6,0.25,0,0,0.09090909,1,0.09090909,6,1,0.09090909,11,0.09090909,0,0,0,0,NA,1,0.5,2,1,0.5,0,0,0,0,0,0,0,0,879,109,98,8,30,0.081632653,0.306122448,257,257,"true",108,14,30,0.306122448,879,1.79585643298969,20.8843,36.719883,20.8843,36.719883,20.8843,36.719883,134,53,238,9.353742,6.666667,7.966102,6.084656,0,0,879,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,1,NA,NA,NA,879,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0.020408163,0.25,11,4.69134788222914,6.13556489108174,2142,0,FALSE,0.0408219938802551,0.166666666,1,0.25,6,0.545454545454545,0,0,FALSE,0,0.5,TRUE
"780",880,"wandoulabs/spray-websocket","User",56,57,9,48,38,8,0.166666666,3,0.0625,1,0.125,116,0.869481034482759,1,NA,0.833333333333333,0.833333333,0.145833333333333,0.145833333333333,2,2,204,204,"Scala",4771,NA,2,31,1673,880,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,880,48,40,0.833333333333333,40,0.833333333333333,47,7,1,0,0,8,0,0,3,0.0625,2,0.117647058,0.041666666,2,38,40,0.833333333,0.851063829,3,0.0625,3,0.176470588,0,0,10,0.588235294,0,1,0,0,0,6,0,0,16,0,0,0,0,0,NA,NA,0,2,NA,NA,0,0,1,0.692308,1,0.666667,1,1,880,56,18,8,8,0.444444444,0.444444444,221,221,"true",57,36,8,0.444444444,880,0.869481034482759,24.195805,0,24.195805,0,24.195805,19.683258,66,1,169,17.028986,21.568628,16.046099,16.538462,0,0,880,1,0.021276595,1,0.0625,1,0.021276595,1,0.0625,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,880,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.588235294,16,4.02535169073515,8.47031120551611,1673,0.693147180559945,TRUE,0.162518929297775,0.041666666,1,0,7,0.375,0.693147180559945,0,FALSE,0.0625,0,FALSE
"782",882,"uber/react-vis","Organization",308,1041,54,422,399,38,0.090047393,207,0.490521327,3,0.061224489,117,0.163656026124954,16,7,0.883886255924171,0.886255924,0.106635071090047,0.104265402843602,1,3,4,56,"JavaScript",13360,NA,9,112,912,882,0.0645808636363636,0,0,0.062012987012987,0,0,0.00909090909090909,0,0,0.0113636363636364,0,0.176034875,0,0,0.192857142857143,0,0,0,882,422,373,0.883886255924171,378,0.893364928909953,418,41,4,95,21,38,1,0.023809523,207,0.490521327,51,0.344594594,0.436018957,184,399,377,0.89099526,0.901913875,10,0.023696682,5,0.033783783,4,0.028985507,126,0.851351351,0,0,0.227272727,21,0.1875,15,95,0.227272727,112,0.1875,0,0,0,0,NA,21,0.552631578,38,3,0.078947368,0,0,0,0.64,0,0.68,0,0.68,882,308,72,53,55,0.736111111,0.763888888,3955,3955,"true",359,1574,55,0.763888888,882,0.163656026124954,5.603496,6.062034,3.4017253,4.8545604,3.4017253,4.8545604,486,339,560,10.357816,10.599216,6.864322,6.985716,0,0,882,3,0.007177033,0,0,1,0.002392344,0,0,2,0.004784688,1,0.012987012,1,0.002392344,0.024390243,0,NA,0,0,NA,0,0,NA,NA,NA,77,NA,NA,NA,882,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.851351351,112,5.73009978297357,9.50002044709064,912,0,FALSE,0.0332256468701505,0.436018957,1,0.0113636363636364,41,0.133928571428571,0.518793793415168,0,FALSE,0,0.552631578,FALSE
